,Handle,Name,abortion,administration,bill,budget,care,climate,conservative,culture,deal,debt,dem,doubt,economy,education,environment,gop,gun,health,human,illegal,immigration,interests,men,obama,police,president,private,protest,republican,research,rich,security,stop,tax,terror,trump,union,united,veterans,violence,war,women
61,SenDanSullivan,SenDanSullivan,0.0,-8.588235294117659e-05,0.005548970588235295,6.6666666666666675e-06,0.008866568627450984,0.00021588235294117648,8.720588235294118e-05,6.0539215686274536e-05,-0.00015779411764705882,-5.44117647058824e-05,0.002991960784313727,-0.0004591666666666667,0.004762892156862745,0.0006088235294117647,0.0016991176470588234,0.0007855392156862745,0.00039990196078431363,0.005529068627450981,-0.00036666666666666667,-0.0008800490196078432,0.0012457843137254905,0.0033186274509803926,0.04990004901960785,0.002012794117647059,0.00018274509803921566,0.00502637254901961,0.00037789215686274513,-9.897058823529412e-05,0.0007545588235294117,0.0013584803921568628,0.0007266176470588237,0.007083823529411765,0.000568872549019608,0.0012492156862745102,-0.0074661764705882365,0.0013924509803921567,0.001925392156862745,0.0034412254901960786,0.00639779411764706,-0.003039166666666667,0.02095529411764706,0.009410392156862749
62,sendavidperdue,David Perdue,0.0001073654390934844,0.0014042847025495752,0.005723937677053825,-0.0046185552407931995,0.008547521246458927,0.0003113668555240793,0.0012826487252124645,0.002693413597733711,-0.00165715297450425,-0.006845750708215298,0.003410481586402266,0.00040555949008498583,0.006688916430594903,0.003262322946175638,-0.00019203257790368272,-0.00014546742209631727,-0.0005305949008498584,0.005186189801699716,-0.00032538951841359773,-0.0014060552407932007,0.0036619334277620402,0.0012575070821529745,0.025896388101983,-0.0014502124645892356,0.0004402266288951841,0.009648512747875355,0.0001631373937677054,0.0,0.000476558073654391,0.0007116855524079321,0.00034844192634560906,0.005591536827195468,-0.002433073654390934,0.01104801699716714,-0.008802053824362607,0.004830771954674222,0.0006996104815864023,0.006200460339943345,0.005332294617563739,-0.0009309490084985836,0.008489943342776205,0.005677372521246458
63,SenDeanHeller,Dean Heller,0.0,0.0021917687715991203,0.038049198868991545,1.6650958215520035e-06,0.02975161797046811,0.0,0.0009628023876845741,0.00067291863022306,0.0001027018535972353,0.001569368520263902,0.004543763744894754,0.0,0.005207697141061893,0.004557901350926799,0.0008915174363807729,0.0,-0.0001676091737354697,0.02017251021049325,0.000810210493245366,-0.00018598806157712848,0.001390512095507383,0.0,0.06668394596292802,0.0007552623311341502,0.001626641533144832,0.008579359095193211,0.0008100848256361923,0.0,0.00037646874018221806,0.0019837574615142943,0.0011574300973923972,0.007749607288721334,0.005280144517750554,0.011542130065975488,-0.0019159597863650643,0.0003364750235626767,0.0005927426955702168,0.002046465598491988,0.02728595664467484,-0.0038038014451775054,0.03830172792962613,0.010849670122525919
64,SenDonnelly,Senator Joe Donnelly,0.0,0.0015959089292066871,0.016988367129135522,0.0002384560654571327,0.026721771611526154,0.0,0.0,0.0026954108858057626,0.00046410530060476697,0.0002552472429740306,-0.0019742440412664508,0.0,0.002704873710423337,0.003023408039843472,0.0005644254713625045,0.0004194236926360725,0.0004644966204197794,0.026877979366773382,0.00016794734969761648,0.0001823550337958022,-0.00010455353966559943,0.0005488082532906439,0.04411789398790466,0.00014994663820704375,0.0009268231945926715,0.005830665243685514,0.0,0.0,0.0004934187122020633,0.0034383493418712204,0.0010542511561721808,0.004453930985414443,-0.00019405905371753805,0.00351092138029171,-0.0015209533973674846,0.00029978655282817513,0.0047215225898256845,0.0015056919245819993,0.015703023834934184,-0.00010633226609747425,0.018765101387406592,0.006392991817858414
65,SenDougJones,Doug Jones,0.0,-0.0009491949910554561,0.03918425760286226,-0.0004472271914132379,0.05460125223613596,0.0,0.0,0.0,0.001250805008944544,0.0,0.01510518783542039,-0.0006082289803220036,0.017623792486583186,0.01868640429338104,0.0016590339892665474,0.0,-0.0019407871198568877,0.05948694096601073,0.0015974955277280858,0.0,0.0,0.0012681574239713773,0.07619266547406083,0.0,0.0,0.004708050089445438,0.0,0.0,0.00249391771019678,0.005804830053667263,0.0,0.00861860465116279,0.010105545617173523,0.005737745974955277,0.0,0.0,0.0039994633273703045,0.007252951699463326,0.007676744186046511,-0.008907692307692307,0.03905617173524149,0.012425939177101967
66,SenDuckworth,Tammy Duckworth,0.0,-0.004857295934446895,0.010798959974787269,0.00018572329026158218,0.02341648282382604,0.000446044752600063,-0.00022070595650803656,0.0007852505515285219,-0.0004388276079420107,0.001012102111566341,-0.0007900094547746612,-0.00013532934131736527,0.006784494169555623,0.0033000630318310744,0.0011358020800504255,-0.00020293098014497325,-0.005341979199495745,0.013512448786637252,-0.0021211156634100216,-0.002205546801134573,0.00045181216514339733,0.002416640403403719,0.025142641033722032,0.0004211156634100221,0.0010420737472423575,0.0024167979829814055,0.00047510242672549633,-0.0011467381027418847,0.00017412543334383867,0.0011115663410022063,0.0007312637882130476,0.003635455404979515,-0.0028384494169555637,0.0023495745351402456,-0.00339335014182162,-0.013031641979199485,0.002592215568862276,0.0005142136779073432,0.008090104002521276,-0.006671824771509613,0.006809486290576735,0.008987740308855975
67,SenFeinstein,Sen Dianne Feinstein,0.0019781486146095715,-0.005866404282115869,-0.005873425692695223,-0.0006690806045340051,0.04557156801007553,0.0009715994962216625,0.000360044080604534,-0.00016772670025188918,-0.0007171284634760707,-0.00016350755667506284,-0.002621221662468513,-0.0014429785894206548,0.0013473236775818642,0.002883627204030227,0.0008952770780856424,9.181360201511342e-05,-0.021683658690176334,0.029413507556675034,-0.0056022040302267,-0.0014076511335012593,-0.0009164042821158686,0.0007911838790931988,0.018801164987405534,2.4874055415617125e-05,-0.001358375314861461,-0.013256297229219133,0.0013445528967254408,-0.0003262279596977329,-0.0022268261964735574,-0.0014693010075566748,0.005024118387909322,0.00048652392947103236,-0.006492506297229218,0.0025124055415617153,-0.004737625944584383,-0.013042285894206555,0.00029074307304785893,0.002615050377833753,0.002168261964735516,-0.01632216624685139,-0.010438066750629723,0.009525503778337534
68,SenGaryPeters,Senator Gary Peters,0.0,0.000643527787366241,0.033369416637901265,-0.0001812909906800136,0.027992889195719704,0.0004984811874352779,-0.00022771832930617878,0.002321884708318951,0.0021325854332067654,-0.0006119433897134968,0.01033448394891267,-6.175353814290646e-05,0.01415533310321021,0.008319571971004486,0.003730376251294443,0.002048463928201588,-0.0008808422506040733,0.024360648947186734,-0.00036637901277183297,0.0,0.0,0.0017996548153261993,0.060967034863652014,0.0004888160165688644,0.0014630997583707282,0.004463444943044529,0.0018638936831204694,0.0,0.0017444943044528823,0.010249568519157747,0.0009704867103900587,0.008363962720055225,0.005894028305143252,0.0055483258543320675,-0.0018169140490162238,-0.0006630307214359684,0.0022032447359337246,0.0022811874352778737,0.00989813600276148,-0.004372419744563342,0.02109920607525027,0.011462858129099064
69,SenGillibrand,Kirsten Gillibrand,-0.0004329503210544103,-0.008303920243325451,-0.0032401486988847595,-0.0012868874619803986,0.029891247042919906,-0.0018141263940520444,0.00037421426157485633,0.0004911794525177424,-0.00034447448462318316,-0.0011084150050692802,0.0072434268333896575,-0.0004298073673538357,0.004444542075025347,0.004441061169313957,0.0011186887461980398,0.0015409259885096319,-0.008776410949645147,0.021282696857046292,-0.0032262588712402844,-0.00018364312267657988,-0.00041459952686718484,0.0007809057113889828,0.026948191956742147,0.0011655288948969247,-0.0007201419398445421,-0.003611659344373098,-0.0004881716796214937,-0.0019448800270361608,-0.000827407908077053,0.00041284217641094967,0.0030768502872592094,0.001740993578911794,-0.006498580601554577,-0.0019416356877323421,-0.0014610341331530922,-0.005700405542412977,0.0031910442717134166,0.0008480567759378167,0.0006951672862453532,-0.009484724569111183,0.007450523825616766,0.030350861777627563
70,SenHydeSmith,U.S. Senator Cindy Hyde-Smith,0.005262277580071175,-0.0015672597864768683,0.04942135231316725,0.005741637010676156,0.025315658362989324,0.0,0.012488256227758007,0.02433594306049822,0.0,0.0,0.009027758007117437,0.0,0.025066903914590752,0.006174377224199288,0.002586832740213523,0.0019836298932384344,-0.001503914590747331,0.01593096085409253,0.0,0.0,-0.0016327402135231316,0.003081494661921708,0.1277419928825623,0.001877935943060498,0.0,0.015765836298932384,0.005840925266903914,0.0,0.00593523131672598,0.005981850533807829,0.0031701067615658362,0.017437366548042708,-0.004462277580071175,0.011172241992882564,-0.0006946619217081852,0.001993238434163701,0.0,0.007525266903914592,0.008743416370106762,-0.002026334519572954,0.07972918149466192,0.0259288256227758
71,SenJackReed,Senator Jack Reed,0.0,0.0006246644295302014,0.01163241610738255,0.0016510738255033554,0.014864765100671138,0.0005696644295302014,-0.00017134228187919466,0.0016715436241610741,0.0013750000000000001,-0.00015013422818791947,0.005346040268456375,-0.000308255033557047,0.006395939597315437,0.009750067114093958,0.003569966442953021,-0.002964630872483221,-0.0025609060402684556,0.013399563758389263,0.0013490604026845637,0.0,0.0005975838926174495,0.0028663087248322144,0.06311308724832215,0.0005671140939597316,0.0007891946308724834,0.0037815100671140934,0.0004101677852348993,0.0003077181208053691,0.00092251677852349,0.0038771812080536927,0.0021258053691275173,0.013947684563758393,0.0018645973154362415,0.006008322147651009,-0.0036280201342281876,0.003674697986577182,0.0027568456375838928,0.0007616442953020135,0.003078288590604027,-0.0041680872483221484,0.033112986577181196,0.014109597315436246
72,SenJeffMerkley,Senator Jeff Merkley,0.00017168850072780202,-0.004944505094614267,6.273653566229949e-05,-3.893740902474599e-06,0.028104912663755446,-0.01315913391557496,0.0,-3.700873362445419e-05,-0.0038515647743813672,-1.834061135371178e-05,0.0024065502183406116,-0.00031582969432314407,0.00042547307132459954,0.0026557860262008733,-0.0003192503639010188,0.0013677219796215461,-0.0012292940320232895,0.01625691411935953,-0.0021423216885007273,-0.0004146288209606987,-0.0015176128093158663,0.0009708879184861718,0.010396761280931584,-4.767103347889293e-06,-0.0007038937409024746,-0.004168449781659389,0.00021513828238719062,0.0007241994177583698,0.00035684133915574954,0.0009554221251819505,0.008978566229985446,0.0007755094614264917,-0.0056377365356623,0.0017573871906841345,-0.001878675400291121,-0.01392791120815138,0.003059788937409025,0.0013285298398835515,0.0013715065502183405,-0.004163609898107715,0.00233617176128093,0.002373762736535662
73,SenJohnBarrasso,Sen. John Barrasso,0.0,1.7610921501706327e-05,0.019805119453924915,-5.245733788395903e-05,0.010776928327645052,-0.0006474402730375425,0.00029965870307167234,0.0010603412969283276,-0.00036436860068259357,-0.0008063481228668943,0.0009457337883959044,-0.00012266211604095565,0.004711467576791809,0.0008703412969283275,0.0010362798634812286,0.0014115017064846415,-0.00037982935153583623,0.0144224914675768,0.0,-0.0008774402730375426,0.00016460750853242322,0.0010142320819112628,0.02785382252559725,-0.007913447098976107,0.0003234470989761092,0.00657061433447099,-0.0008706825938566549,0.0,0.004126382252559728,0.00021327645051194539,0.0006357679180887372,0.008289044368600682,-0.003227610921501706,0.0049034812286689435,-0.0015469624573378842,0.0017149829351535836,0.00044177474402730377,0.001455358361774744,0.004120784982935154,-0.000318259385665529,0.009881569965870309,0.0028723208191126282
74,SenJohnHoeven,Senator John Hoeven,0.0,0.0026293867422899683,0.023139205955334998,0.0016162708259482453,0.029395037220843672,0.000767741935483871,0.0,0.003968238213399503,0.003972775611485288,0.0003604750088621057,0.0016028713222261616,0.0,0.009995746189294578,0.006731619992910314,0.003922970577809287,0.0002798652959943283,0.0006003190358029067,0.021076958525345624,0.0006101736972704714,-0.00014342431761786602,0.0,0.00046331088266572136,0.07167352002835872,-0.0002361928394186459,-0.0002394895427153492,0.012066962070187877,0.0003090393477490252,0.00033700815313718536,0.0,0.007965863169088976,0.0028387805742644454,0.0074831619992910305,0.007394186458702589,0.003992236795462601,-0.00037451258419000347,0.00023736263736263735,0.003319425735554768,0.001895143566111308,0.007192520382842962,-0.0006376816731655442,0.03621052818149592,0.012170187876639491
75,SenJohnKennedy,John Kennedy,-0.0006807585568917669,0.0004122109158186865,0.013561147086031455,-0.00023071230342275683,0.010380481036077705,0.0,0.0,0.0011672525439407955,0.000552081406105458,0.00016456984273820538,0.00315263644773358,0.00042081406105457913,0.008852173913043479,0.0028980573543015728,0.00016456984273820538,0.00040758556891766886,-0.0018588344125809438,0.005199537465309898,0.004121646623496762,0.0,0.0010962072155411657,0.0,0.03697576318223864,0.00019074930619796484,0.00042691951896392234,0.012031914893617017,0.0012333950046253467,0.00011840888066604995,-0.0011243293246993523,0.0006647548566142459,0.0,0.0013890841813135985,-0.0024019426456984277,0.0068050878815911165,-0.002027289546716004,0.00492405180388529,0.0036934320074005545,0.008221184088806661,0.0033325624421831636,-0.002465217391304348,0.011229879740980575,0.009358834412580945
76,SenJohnThune,Senator John Thune,-0.0001845303867403315,0.0009724406889827753,0.01967390315242119,-6.174845628859284e-06,0.012159993500162494,0.00043688657783555414,0.0003771530711732206,0.005915859603509912,0.0018810204744881378,-7.045823854403638e-05,0.0031756906077348075,0.000587195320116997,0.009180825479363018,0.0008759181020474488,0.00016620084497887555,0.0028116672083197923,-0.00037790055248618785,0.010942801429964248,9.684757881053036e-06,-7.201819954501137e-05,0.000542183945401365,0.0004499512512187196,0.04039207019824504,-0.0013377640558986021,0.0008645108872278193,0.007867175820604484,0.0006909002274943127,0.0,0.005205752356191095,0.0012986675333116673,0.0,0.007525901852453687,0.01035173870653234,0.011688787780305493,-0.0003820279493012675,0.0009008774780630485,0.0009572960675983099,0.0037991550211244713,0.006710854728631784,-0.0005229444263893403,0.02986691582710433,0.004983197920051998
77,SenJonKyl,U.S. Senator Jon Kyl,0.0,-0.010510958904109588,0.000900684931506849,-0.003497260273972603,0.02518835616438356,0.0,0.0,0.0,0.010578082191780821,-0.008377397260273972,0.004550684931506847,0.0,-0.009181506849315069,0.0,0.0,0.003817808219178082,0.0,0.022857534246575342,-0.003817808219178082,0.0,-0.005200684931506849,0.0,-0.008226027397260274,-0.0135013698630137,0.0,-0.009456849315068494,0.0,0.0,-0.010233561643835617,0.0,0.0,0.030599315068493147,0.0,-0.003881506849315068,-0.0179041095890411,0.0,0.0018712328767123288,0.0,0.0,-0.007887671232876712,-0.004105479452054795,0.0
78,SenKamalaHarris,Kamala Harris,-0.0009577380952380952,-0.0050963369963369955,0.003837774725274726,-0.0004991300366300364,0.02677065018315019,-0.0002911172161172162,6.529304029304027e-05,-0.00023328754578754576,0.0016290750915750917,-0.0005448717948717948,0.002207417582417582,0.00045467032967032967,0.0005148351648351649,0.0012209706959706958,0.0015494505494505495,0.001675,-0.006007371794871795,0.024587408424908426,-0.0010597985347985347,-0.0006682234432234431,0.00021153846153846152,0.0014829212454212455,0.011891620879120879,0.0006099358974358974,-0.0002938644688644689,-0.0022173534798534808,0.0006301739926739928,-0.0010831959706959706,0.006000412087912089,-0.0005207417582417582,0.0009492216117216118,0.0005815476190476191,-0.0020129120879120877,0.00012582417582417634,-0.001075412087912088,-0.011242857142857143,0.0006530219780219781,0.007096703296703296,0.0010719322344322343,-0.009747893772893772,-0.00259010989010989,0.00544848901098901
79,SenMarkey,Ed Markey,0.0006283149606299214,-0.00396,-0.0017953385826771661,-0.0015038740157480314,0.00947124409448819,0.003572094488188977,0.00028381102362204727,0.00016828346456692914,0.0007870551181102359,-0.00025625196850393697,0.001251590551181102,-0.0003475905511811024,0.00480340157480315,0.004007748031496064,0.0006040944881889763,-0.0007119055118110237,-0.010821795275590556,0.004643023622047245,-0.004367181102362205,-0.0005216377952755906,0.0010004409448818898,0.004784850393700787,0.0036906456692913344,-0.00017933858267716533,-0.00047785826771653547,-0.0067754015748031525,0.00022733858267716533,-0.0008998425196850391,0.003171118110236221,-0.0016588346456692911,0.0012262992125984251,0.004568976377952757,-0.0044418897637795276,0.0011320944881889764,-0.001364031496062992,-0.016566960629921256,0.0002235905511811023,0.0030550236220472445,0.0006388031496062992,-0.012769858267716535,-0.011473606299212584,0.0002735748031496063
80,SenMikeLee,Mike Lee,-0.00011292517006802708,-0.0002589569160997733,0.004624586977648203,0.0013144476838354386,0.006046906381600258,0.0010000647878198898,0.003894395853579527,0.00033378684807256235,0.00011049562682215762,-0.00157207644962747,0.0006414318108195658,9.799157758341433e-05,0.0006021379980563654,0.004596371882086168,0.0004632977000323938,0.0006779397473275023,-0.0009363135730482666,0.004626757369614513,0.00033799805636540334,-0.0015894071914480078,-0.0005484612892776158,0.0010528668610301263,0.017431454486556527,0.00065341755749919,0.0004274700356333009,0.0011057337220602525,0.00029355361192095884,0.00044804016844833164,0.0010782636864269518,0.00018979591836734694,0.0009385487528344672,0.002779494655004859,-0.001979008746355685,0.005716909620991252,-0.00069763524457402,0.0018603498542274052,0.0007944606413994168,0.0033751214771622936,0.002527081308713962,-0.00046634272756721737,0.0040816002591512815,0.0016397797214123746
81,senorrinhatch,Senator Hatch Office,-0.001124723987955838,0.0005983606557377047,0.013680930076948808,0.0013738708598193378,0.00830541987286718,0.0,0.0016050518568082972,0.0006774506523921044,0.00023860823017731673,0.0005051187688190031,-0.0025224824355971898,0.00016002007360321188,0.0017340582134493146,0.0010459685513549682,0.0016054533288725327,-0.00010177316828370692,0.0010360655737704917,0.00257096018735363,0.0013295416527266644,-0.0003352626296420207,0.0019412847106055537,0.00035640682502509206,0.023268183338909346,-0.0006713282034125126,0.0004437269989963198,0.01403509534961526,0.00047029106724657074,-0.0009271328203412512,0.003203345600535294,0.0013217464034794245,0.0007763131482101037,0.0027041485446637667,-0.012885547005687517,0.0032576781532285036,-0.0006379391100702576,0.005024289059886248,0.0004228839076614252,0.010699063231850117,0.0038582803613248576,-0.014423686851789894,0.00857520910003346,0.0023603546336567415
82,SenPatRoberts,Senator Pat Roberts,0.00046233166602539436,0.00023220469411312048,0.02609630627164293,0.0013171989226625626,0.015212966525586763,0.0,0.001091958445555983,0.01398083878414774,0.0009020007695267411,0.0,0.0013535205848403233,0.0003232781839168911,0.005739823008849556,0.0023940361677568297,0.0009467102731819931,-0.00014690265486725664,0.0002635244324740285,0.012355675259715279,0.0,-0.0005358599461331282,-0.00010692574066948826,0.00015463639861485186,0.04364290111581376,0.0002203539823008849,0.0009722200846479415,0.010232166217776065,0.0009437860715659868,0.0,0.00039249711427472104,0.00455232781839169,0.0022547133512889573,0.005648672566371682,0.002843632166217776,0.006597768372450941,-0.0035764909580607925,0.0033682570219315112,0.0007657175836860331,0.0031637937668333974,0.007799384378607157,-0.001552866487110427,0.03183266641015778,0.006452943439784533
83,senrobportman,Rob Portman,6.961206896551723e-05,0.002883548850574713,0.04453782327586207,0.0019346623563218394,0.019581357758620698,0.000303125,0.0,0.0008345186781609195,0.0030805316091954025,0.0008619252873563218,0.008925897988505745,-0.00033538074712643676,0.01918545258620689,0.004885201149425287,0.003942456896551723,0.0005444683908045978,0.0013188936781609196,0.01100941091954023,0.0020716235632183906,-0.0014565732758620694,0.002153125,0.0014595186781609195,0.10234195402298855,0.0013528017241379309,0.002232579022988506,0.009349030172413795,0.002683764367816092,0.0,0.00032873563218390806,0.0012140445402298852,0.0006954382183908045,0.011484518678160919,0.005816954022988505,0.028407758620689647,-0.0030511853448275863,0.0015905172413793107,0.0006115660919540231,0.00508125,0.005444683908045978,-0.0005147629310344828,0.035967959770114945,0.010214906609195403
84,SenRonJohnson,Senator Ron Johnson,0.0,0.002273670473083197,0.011609559543230015,0.0002720391517128875,0.0077908319738988555,0.0,2.2446982055464928e-05,0.0009554649265905384,0.0014348776508972267,0.0003068189233278956,0.0030545513866231653,-0.00010336052202283849,0.0010764763458401307,0.0007230995106035888,0.0,-0.0001461337683523654,-0.0009206199021207178,0.007551419249592171,0.00027980424143556277,-0.0004767047308319739,0.001104535073409462,0.0005737683523654159,0.016404437194127243,-0.0005072104404567699,-0.0005159216965742252,0.002308809135399674,-0.00014463295269168022,-0.0002632952691680261,0.0003261337683523654,0.0,0.0004941598694942905,0.011326035889070154,0.0017849592169657418,0.0019386296900489406,-0.00783510603588907,0.000732952691680261,0.0007366394779771615,0.0015794453507340946,0.003655138662316477,-0.0011782055464926592,0.007627797716150077,0.0011301794453507342
85,SenSanders,Bernie Sanders,-0.00045997171145686005,-0.003655586987270155,0.010617998585572847,-0.0024762376237623764,0.056254172560113155,-0.003459582743988685,0.0004370226308345119,0.0004571782178217822,-0.0005913366336633661,-0.0012763437057991514,0.0016559759547383301,-0.00045307637906647803,0.0024107496463932113,0.0012798797736916546,0.0011891796322489392,0.0006996110325318246,-0.0014356435643564358,0.04307379773691656,-0.00277535360678925,-0.002728217821782179,-7.602545968882619e-06,0.00224487270155587,-0.0003440240452616678,-0.0007973125884016973,-0.0005844413012729844,-0.0036845827439886862,-0.00031775106082036764,-0.0013635785007072134,0.007053995756718536,-8.84016973125884e-05,0.005952227722772277,0.007041053748231965,-0.006293917963224893,0.006402050919377652,-0.0024431046676096184,-0.011400070721357847,0.0031588755304101834,0.002698373408769448,0.0012310466760961814,-0.006963118811881188,-0.007074964639321072,0.0009090876944837339
86,SenSchumer,Chuck Schumer,1.904149244129946e-05,0.0003557092312640725,0.012128626568028305,0.002169958185911869,0.02258044387262785,-0.0002812158250241235,0.0010401415246059829,0.0008137343197169508,0.00596632357671277,-0.0003490511418462528,0.011188806690254103,-0.00032126085558057256,0.001945963332261177,0.000263171437761338,0.00011167577999356708,0.0055215181730459955,-0.005466677388227726,0.017897716307494368,-0.0003652299774847218,-0.0009195882920553232,0.0008038597619813446,0.004955516243165005,0.016975619170151172,2.9495014474107396e-05,0.0007467352846574462,0.009007687359279511,0.001077098745577356,-0.0008417819234480541,0.00953612093920875,0.0004820521067867483,0.005432293341910581,0.007769218398198777,-0.0031760373110324876,0.012426954004503063,-0.0025407526535863624,0.0074836281762624595,0.001203763267931811,0.002057896429720167,0.003160887745255709,-0.0053805082019942095,0.005761788356384693,0.004812447732389836
87,SenShelby,Richard Shelby,1.203252032520325e-05,0.0007583197831978324,0.023208184281842827,0.002412411924119241,0.006045853658536585,-0.0005920867208672087,0.0024152845528455282,0.0,0.0002922493224932247,0.002132520325203252,0.00514509485094851,-0.000685691056910569,0.005526991869918701,0.00399371273712737,0.001518482384823848,0.000862059620596206,-0.0044800000000000005,0.00397880758807588,0.0032902439024390245,-0.003735176151761518,-0.0013724119241192412,0.0012614634146341462,0.05417983739837399,-0.004577777777777777,0.00011457994579945801,0.004526178861788618,0.00026384823848238484,0.0,0.00029073170731707315,0.0054841192411924115,0.002027642276422764,0.008319132791327913,0.010027479674796747,0.005758319783197831,-0.009583739837398374,0.003511978319783198,0.001290569105691057,0.009040216802168021,0.006784552845528456,-0.0004060162601626016,0.047682493224932246,0.007456964769647698
88,SenSherrodBrown,Sherrod Brown,0.0,0.00022433472266752158,0.010843058672651493,0.00030439243347226677,0.01401458800897724,-0.000505546649567169,0.00010900929785187561,0.0003334722667521641,0.001023629368387304,-0.0016234049374799614,0.001349342738057069,-0.0003000961846745752,0.006661942930426417,0.0014926579031740944,0.001060500160307791,-0.0023444693812119267,-0.002277877524847708,0.010167136902853481,-0.0006316447579352356,0.00015896120551458796,0.00042516832318050657,0.0032598268675857645,0.02680580314203271,0.0,0.0020139147162552104,0.00797566527733248,0.00037409426098108364,0.0,0.00015286950945815966,0.0005461365822378968,0.0024702468739980768,0.0023437960884899007,-0.0016751843539596022,0.003125232446296891,-0.002278550817569734,-0.0005736133376082076,0.003456235973068293,0.0014351074062199422,0.006679159987175376,-0.004948541199102276,0.013614908624559151,0.004082847066367424
89,SenStabenow,Sen. Debbie Stabenow,0.0,0.0010010403120936282,0.018971684005201554,0.0033411573472041612,0.03572571521456434,0.0002791937581274382,0.0,0.00504330299089727,0.0005151495448634592,-8.91417425227569e-05,0.003855884265279584,2.5097529258777636e-05,0.006467782834850456,0.002255786736020806,0.0005437256176853056,0.0017616710013003904,-0.0008426853055916774,0.03843871911573469,0.00025851755526658,-0.0007836475942782834,0.0,0.0010496749024707412,0.04919908972691805,0.00044769180754226267,0.0025125812743823145,0.005147854356306892,0.00048387516254876463,9.622886866059818e-05,0.009783745123537066,0.0033750975292587775,0.0023485370611183356,0.001460370611183355,0.004927080624187254,0.011611638491547473,-0.0013515929778933678,0.0027068270481144345,0.0014187256176853053,0.0002988946684005201,0.009990962288686608,-0.0034477893368010403,0.031110338101430435,0.010603641092327698
90,SenTedCruz,Senator Ted Cruz,1.8304967002431352e-05,0.005187634595345606,0.01291771448419591,0.00019440778047933314,0.007555713789510248,0.0,0.00031549149010072936,0.002343313650573116,-0.0013751997221257382,0.0001625911774921848,0.004709899270580066,0.00019350468912816948,0.003637374088225078,0.005075164987843002,0.0021969086488364017,0.0022580757207363664,-0.0008434873219868009,0.007217749218478639,-0.001542375824939215,-0.0008458492532129212,0.000294859326154915,0.003419208058353595,0.07191135811045497,-0.001216325112886419,-0.0005344911427579021,0.0042914901007294224,0.003018235498436957,-0.002045328238971865,0.0029262591177492176,0.0019019451198332756,0.0014379993053143456,0.011571483153872872,0.001819972212573811,0.00565262243834665,-0.015317645015630424,0.004616915595692949,0.000880166724557138,0.013549218478638419,0.00562730114623133,-0.002130010420284821,0.015597082320250083,0.018803716568252866
91,SenThomTillis,Senator Thom Tillis,0.0,0.00037880625598467923,0.011640983083306735,0.0008109160548994576,0.01640820300031919,0.0,0.0006918927545483562,0.0011845834663262048,-0.0007080753271624642,0.0005896584743057772,0.004183562081072456,-0.00022339610596872007,0.003682540695818704,0.0021037663581232047,0.00024356846473029046,0.00028285987871050117,0.0002045004787743377,0.008768688158314716,0.0018926587934886688,-0.0002627513565272901,0.0015041812958825407,0.0004577082668368975,0.034506415576125125,-0.0010176508139163741,0.0011625598467922117,0.008588700925630388,0.00022649218001915097,0.00024561123523779123,0.0010125119693584425,0.0020002234280242577,0.0010840408554101501,0.004666932652409831,0.00055745292052346,0.005033546121927864,-0.008266900734120649,0.0021754867539099903,0.0003859878710501118,0.006478870092563038,0.012380402170443663,-0.0011517395467602937,0.014535556974146178,0.009097765719757425
92,SenTinaSmith,Senator Tina Smith,0.0,-0.0037808634772462085,0.045289731621936974,0.002720828471411902,0.058711901983663925,0.0026455075845974326,0.0,0.006080105017502917,-0.00038815635939323215,0.002233372228704784,0.003988739789964995,0.0012882147024504086,0.018060385064177367,0.010689323220536756,0.004592823803967328,0.00014976662777129525,-0.0037557759626604434,0.035406301050175025,0.0012932905484247374,-0.0011993582263710618,-0.0004448074679113187,0.0029361143523920653,0.08542018669778295,0.0,-0.0001250875145857643,0.006727596266044342,0.0007942823803967328,0.0,0.002029463243873979,0.0028504084014002334,0.0006557176196032671,0.004528413068844807,0.01289550758459744,0.0008343640606767794,-0.0004483080513418903,-0.0037546091015169193,0.002024329054842474,0.0070330221703617255,0.010329288214702451,-0.005394807467911319,0.02793413068844807,0.021834422403733962
93,SenToddYoung,Senator Todd Young,-9.21544209215442e-05,0.00030781444582814453,0.018592123287671226,0.002954919053549191,0.014656133250311341,0.00030529265255292655,0.0006501245330012453,0.002423069738480698,-0.0007329389788293895,-0.0003039850560398506,0.006463480697384806,0.0,0.005578331257783313,0.004486892901618929,0.0008728829389788293,-0.0002967310087173101,5.519925280199248e-05,0.0074522104607721035,-0.0029322229140722293,0.00018240971357409713,0.001159246575342466,0.0015321606475716067,0.036966843088418445,-0.0018472291407222914,0.0011206413449564134,0.007133966376089663,0.0012114570361145703,0.0,0.0018387608966376093,0.0013165628891656286,0.0004922789539227896,0.012878113325031136,0.0036693026151930273,0.011002739726027402,-0.004835024906600249,-5.046699875466996e-05,0.0011560709838107097,0.003983935242839353,0.008840099626400996,-0.00030563511830635116,0.020234277708592766,0.004605759651307597
